,text,lable,pred,pred_proba
323982,اصالت کالا مورد رضایت اینجانب است.,1,0,0.004007162991911173
324038,بوی بدی داره، جوش صورت رو کاهش می‌ده، بعد از استفاده حتما از آبرسان یا مرطوب کننده باید استفاده شه.,0,1,0.6402333974838257
324059,متاسفانه بسته بندی بد بود و تمام جعبه ریخته شده بود ،دومین بار میخرم ریخته شده,0,1,0.6176674365997314
324068,فعلا یک هفته است استفاده میکنم. تا الان جوش هام یکم بیشتر شده نمیدونم از تاثیر این فوم هست یا نه اما تمیز میکنه. بسته بندی بسیار نامناسب بود و بیشتر حجم فوم خالی شده بود داخل جعبه .انگار درش باز بود. پمپش خوبه و بوی خاصی هم داره که من بدم نیومد.,1,0,0.03592084348201752
324119,موفق به چسباندنش نشدم,0,1,0.6675785779953003
324121,ریز و کوچیک,1,0,0.3236275315284729
324186,خیلی زیبا بود اما یک بدیش اینه که برچسبی نبود یعنی من فکر می کردم برچسبی هست و مراحلشم خیلی زیاده یه چیزی هست به نام لاک بیس که متأسفانه من اونو ندارم و برام بی فایدس ولی ظاهرش خوبه و اینکه باید با قیچی ببری,1,0,0.14160284399986267
324328,مثل سری های قبل دندانه دار نیست و میبره,1,0,0.3454717695713043
324374,بسته بندی باز شده بود و تیغها پخش شده بود داخل جعبه دقت نمیکنن کارگرا و شما نظارت کافی ندارین,0,1,0.8439505100250244
324427,قیمتش خوبه ولی کنده برا من که پوستمو خراش داد و باعث جوش شد,1,0,0.43501994013786316
324448,بیشتر از یک یا دو بار نمیشه ازشون استفاده کرد خیلی زود کند میشن,0,1,0.8713175654411316
324468,یکبار مصرفه و فقط همون ۱ بار و جواب میده,0,1,0.892568051815033
324472,من برای همسرم این محصول رو سفارش دادم که ازش خیلی راضی نبود،فقط خیلی خوبه که نیاز به تعویض تیغه نداره,0,1,0.836094856262207
324478,یکم کنده اما خب کار راه بندازه، حداقل از موچین برای من خیلی بهتر و سریع تر بود,1,0,0.008230222389101982
324506,قابل استفادس,1,0,0.016520753502845764
324540,تيغ كندي داشت,1,0,0.22137214243412018
324593,یکبار مصرفه و به صرفه نیست,0,1,0.9721890687942505
324689,بهار نارنجش خیلی بهتره و بوی مطبوعی داره,1,0,0.07104313373565674
324747,بوی تندی داره که خب سلیقه ای هست خواهر من خوشش اومد اما من اصلا نمیتونسم تحمل کنم بوشو و با اینکه قیمت بالاتری داشت اما سینره خیلی بهتر تمیز میکرد و شده بود که با این صورتم رو تمیز کرده بودم و اصلا پنبه کثیف نشده بود اما با سینره هر چقدر تمیز کنی بازم دست کم یکوچولو کثیف میشه,1,0,0.37802162766456604
324877,خیلی عالی هست این سری دومی هست که خریداری میکنم! پوشش کامل و مات و مناسبی برای صورت ایجاد میکنه,1,0,0.00043093072599731386
324888,تاثیر خاص و مشهودی رو پوست صورتم نداشت,0,1,0.8254084587097168
324902,من فکر کردم مثل دنت کوکی خوش بو باشه ولی همین که بازش کردم بوی بدی حس کردم. شاید به دلیل مواد داخلش باشه... بیشتر بوی روغن و کره میده تا کوکی ولی واقعا نرم کنندگی عالی و خوبی داره و در یک روز ترک لب من رو از بین برد.,1,0,0.009288552217185497
324908,خیلی بده اصلا موهام رنگ نگرفت,0,1,0.9929643869400024
324946,مادرم انجام داد اما رنگ نگرفت و سفیدی هارو نپوشوند,1,0,0.4124068319797516
324968,روی موی تقریبا تیره، سفید هارو هم ب درستی نمیگیره با اکسیدان 6درصد زدم، این رنگ هم نشد، و ب رنگ قهوه ای خیلی تیره دراومد,0,1,0.8855141401290894
324977,خیلی توقع رنگ مو حرفه ای نداشته باشید,1,0,0.15102584660053253
325012,موها رو روشن نمیکنه و از شماره های دیگه پر رنگ تر هست,0,1,0.8694391250610352
325017,قرمزی داشت شایدم من بلد نیستم قرمزی رنگ رو بگیرم,1,0,0.18377536535263062
325095,یکم از تهش چیندم که درست وایسته رو چشمم ولی بازم تهش هی میومد بالا آخرشم درست نشد شایدم مشکل از چسب بود,0,1,0.5138359069824219
325097,کیفیت معمولی رو به پایین,0,1,0.6601315140724182
325188,مدل صورتیش از این بهتره,0,1,0.5185343623161316
325192,من ریملم تازه بدستم رسیده ولی مات و خشکه,1,0,0.35301923751831055
325204,من قبلا این کلا رو تهیه کرده بود از مغازه و دیجی کالا با همون. کیفیت ولی قیمت مناسبتری عرضه میکرد,0,1,0.8298347592353821
325239,رنگ زیبایی داره و با ی خط چشم آبی فوق العاده میشه ولی مواد داخل ریمل بسیار کم بود و خشک,1,0,0.054633546620607376
325255,درفروشگاهای لوازم آرایشی باقیمت خیلی ارزونتر بفروش میرسه,1,0,0.41010168194770813
325260,با توجه به کیفیتش جا داره ارزونتر باشه یه مقدار خشکه رنگش آنچنان تو ذوق ممیزنه رو مژه خیلی یه نمای ملایم از رنگ آبی کاربنی ایجاد میکنه دو دست بزنید نتیجه بهتره باعث سوزش چشم نمیشه عکس رو مژه رو میگذارم ک میزان رنگ دستتون بیاد .. بعد دوماه و استفاده در حد ۵بار فرچه سریش داخل خود ریمل جاموند!,1,0,0.0338192842900753
325264,قیمت مناسبی داره ولی زیاد بدرد نمیخورن...خیلی سفتن,1,0,0.32398176193237305
325281,واسه کار راه انداختن خوبه ولی براش بزرگ خیلی کم حجمه. و چیزی که تو عکسه با جنسی که دریافت کردم متفاوت بود. جنس دسته هام پلاستیک خیلیییی نازکه,0,1,0.5568320751190186
325290,بد نبود خیلی معمولی ولی میشد با همین قیمت بهترشو خرید,1,0,0.2530559301376343
325296,دخترم خریده فکر کرده لاک رنگ سیاهه منم حوصله مرجوعی نداشتم بنطرم بد نیست,1,0,0.2283433973789215
325320,کار خاصی انجام نمیده مثل برق ناخن عمل میکنه,0,1,0.6362059712409973
325370,من قبلا هم از این ریمل خریدم خیلی مشکی و پر میکنه مژه هارو فقط کافیه دو بار بزنید تعجب میکنم دوستان گفتن خوب نیست,0,1,0.5265334844589233
325397,بد نبود ولی رنگ روشن نیست و برنز میکنه پوست روشن رو,1,0,0.21197128295898438
325405,رنگ تیره خیلی تیره ای داشت همون شب دادمش به یک نفر که پوست تیره ای داشت و برای اونم تیره بود,1,0,0.48302558064460754
325413,رنگش زرده پوست رو کاملا تیره و زرد می‌کنه کیفیتش خوبه,1,0,0.03994770720601082
325421,دوست داشتم به برند ایرانی فرصت بدم خودش نشون بده ولی رد شد,1,0,0.44683516025543213
325429,این برند تو ریمل خوبه اما این محصول پوشش کافی رو نداشت و رنگش هم کمی به برنزی میزنه,0,1,0.7408519983291626
325460,علاوه بر شل بودن مایع رنگ تیره ای هم داشت و موشش کاملا متوسطی داشت,1,0,0.3713671863079071
325469,خیلی سبکه و اصلا براق نیست,0,1,0.8977505564689636
325503,خوب بود سبک وجمع وجوره,1,0,0.000657039403449744
325515,باع عالی بود بمولا,1,0,0.0013504890957847238
325558,دندونه های برس تو قسمتای وسطی بلند تر از بقیه جاها هست و به درستی نمیتونید سرتون رو برس کنید.,1,0,0.4087979793548584
325584,جنس و قیمتش و رنگش خوب بود,1,0,0.0013198419474065304
325632,10 تا ازش بخرید هم کمه,0,1,0.5843972563743591
325635,کیفیت ‌ و قیمت عالی,1,0,0.0023130059707909822
325680,بنظرم فلزیش خیلی بهتره,0,1,0.6549675464630127
325712,کار راه بندازه,1,0,0.032936323434114456
325727,برای حمام گرفتم ولی کلا خیلی پلاستیکش خشکه,1,0,0.33657383918762207
325862,ب مو اسیب میزنه,0,1,0.6320620179176331
325865,جنس پلاستیک ..البته برای سرای حساس خوب نیست من برای دخترم استفاده نمیکنم سرشو زخم میکنه,0,1,0.8307384848594666
325888,خیلی سفت و خشکه,0,1,0.8020068407058716
325891,معمولی. بنظرم نخرید.,0,1,0.9374685287475586
325900,خیلی گرونه قیمتش,1,0,0.47444161772727966
325962,پوشش چندان خوبی روی موهای سفید نداشت و ته رنگ قرمز هم دارد,0,1,0.7579875588417053
325967,رنگ کالا متفاوت بود و بجای تن دودی مقداری قرمزی داشت,1,0,0.4205302298069
326027,پلاستیک نازک و معمولی که دورش با کش درست کردن،حتما تو خونه هر کسی ی پلاستیک پیدا میشه.,1,0,0.4304673373699188
326034,خیلی نارکه مثل سفره یکبار مصرف هست کارتو راه میانداره,0,1,0.735327422618866
326044,يكبار مصرفه,1,0,0.06550955027341843
